名詞クラス,名詞,co_freq
芸術,別紙図,18
芸術,記録,15
芸術,下図,14
芸術,圧油装置系統図,6
芸術,電子顕微鏡写真,5
芸術,添資料分析依頼書,4
芸術,油系統図,3
芸術,構造図,3
芸術,潤滑油系統図,2
芸術,注意光学顕微鏡写真,2
芸術,是非別紙図,2
芸術,形態観察写真,2
芸術,図~図,2
芸術,前回報告書,2
芸術,モービルカット,2
芸術,ページ図,2
芸術,次ページ図,1
芸術,左写真,1
芸術,外観写真,1
芸術,前回フィルタ写真,1
芸術,別紙写真~写真,1
芸術,分析依頼書,1
芸術,光学顕微鏡観察写真,1
芸術,光学顕微写真,1
芸術,使用能,1
自然,汚染,918
自然,清浄,863
自然,茶褐色,286
自然,材質,182
自然,色相,161
自然,IRスペクトル,144
自然,潤滑,135
自然,光,127
自然,流体潤滑,120
自然,音,94
自然,スペクトル,83
自然,黒褐色,67
自然,混合潤滑,67
自然,黒色,59
自然,十分清浄,55
自然,軸電流,44
自然,採油日,43
自然,日,29
自然,粒状,28
自然,光明丹,28
自然,変色,24
自然,騒音,23
自然,更油日,22
自然,油スペクトル,20
自然,茶色,16
自然,はめあい,14
自然,電流,13
自然,潤滑潤滑,13
自然,鉛丹,12
自然,限界値到達予測日,11
自然,透過,11
自然,反射,11
自然,摩擦力,10
自然,劣化状況潤滑,10
自然,不溶,10
自然,赤外線吸収スペクトル,9
自然,色,9
自然,赤褐色,8
自然,上澄み,8
自然,短期日,7
自然,薄茶色,6
自然,物理的性状潤滑,6
自然,更油後~日,6
自然,メタル材質,6
自然,こと潤滑,5
自然,青色,4
自然,軸受潤滑,4
自然,白色,4
自然,力,4
自然,モービルDTEオイルライト,4
自然,ブルー,4
自然,黄金色,3
自然,電食防止軸電流,3
自然,限界値到達日,3
自然,白濁,3
自然,魚毒性,2
自然,限界到達予測日,2
自然,表面色,2
自然,紫色,2
自然,気,2
自然,到達日,2
自然,使用材質,2
自然,グリース変色,2
自然,黄色,1
自然,音波,1
自然,静摩擦力,1
自然,青緑色,1
自然,電荷,1
自然,起動停止回数灰色,1
自然,経緯年月日~日,1
自然,確認IRスペクトル,1
自然,灰色,1
自然,油交換日,1
自然,放電,1
自然,接触音,1
自然,境界潤滑,1
自然,分解点検実施日,1
自然,健全度潤滑,1
自然,低音,1
自然,予測日,1
自然,パワースペクトル,1
経済,ため,11618
経済,Is値,10515
経済,必要,7328
経済,酸価,6352
経済,管理限界値,3077
経済,値,2604
経済,上限値,1546
経済,初期値,1324
経済,有用,1162
経済,十分,836
経済,油値,581
経済,フェログラフィーIs値,461
経済,塩基価,439
経済,RBOT値,411
経済,交換,326
経済,十二分,274
経済,限界値,268
経済,参考値,244
経済,提供,237
経済,油カタログ値,215
経済,運転,204
経済,元,197
経済,管理基準値,178
経済,補給,139
経済,グリース値,118
経済,当社基準値,108
経済,管理上限値,95
経済,フェログラフィーIs値Is値,80
経済,高め,77
経済,推奨管理限界値,74
経済,測定値,72
経済,硫黄分,70
経済,良好ちょう度値,69
経済,状態把握,66
経済,増加分,56
経済,把握,41
経済,振動値,40
経済,情報提供,39
経済,処置ちょう度値,38
経済,水分値,35
経済,換算値,34
経済,固形分,34
経済,良好水分値,33
経済,酸価値,30
経済,設計許容値,27
経済,カタログ値,27
経済,グリース交換,25
経済,低め,24
経済,ちょう度値,24
経済,レン穴,21
経済,銅分,20
経済,管理下限値,20
経済,バックラッシ増加分,19
経済,設計値,17
経済,油膜保持,17
経済,油交換,15
経済,許容値,13
経済,分析結果酸価,12
経済,増加上限値,11
経済,更油RBOT値,10
経済,供試試料,10
経済,~桁オーダー,10
経済,負荷運転,9
経済,管理基本値,9
経済,バックラッシ許容値,9
経済,穴,8
経済,外部混入異物余寿命評価Is値,8
経済,不要,8
経済,下限値,8
経済,オーダー,8
経済,カルシウム固形分,7
経済,長期運転,6
経済,供給,6
経済,IR酸価,6
経済,良好酸価値,5
経済,桁オーダー,5
経済,分,5
経済,フィルタ提供,5
経済,連続運転,4
経済,通常運転,4
経済,軸受交換,4
経済,継続運転,4
経済,確認必要,4
経済,発生元,4
経済,月日採油分,4
経済,日採油分,4
経済,営業運転,4
経済,ポンプ吐出量フィルタサイズ必要,4
経済,ベアリング交換,4
経済,ドレンバルブ配管分,4
経済,配管分,3
経済,運用,3
経済,軸受台金,3
経済,要,3
経済,管理値,3
経済,余寿命評価Is値,3
経済,メタル交換,3
経済,グリース補給,3
経済,金属分,2
経済,許容増加分,2
経済,計算値,2
経済,異常値,2
経済,溶解分,2
経済,清掃酸価,2
経済,油補給,2
経済,油中水分値,2
経済,正常値,2
経済,機械出荷,2
経済,摩耗過酷度Is値,2
経済,採油分,2
経済,振動管理基準値,2
経済,当社管理限界値,2
経済,前倒し,2
経済,分析値,2
経済,全量交換,2
経済,使用限界値,2
経済,体積分,2
経済,不良領,2
経済,ペンタン不溶分ペンタン不溶分,2
経済,バックラッシ上限値,2
経済,ドレン配管分,2
経済,オーバーホール後運転,2
経済,ろ濾過性能確保,2
経済,RBOT酸価,2
経済,L補給,2
経済,Is値Is値,2
経済,.個分,2
経済,長期継続運転,1
経済,酸性分,1
経済,配管容積分,1
経済,通常分,1
経済,資料提供,1
経済,設定振動基準値,1
経済,発電機停止:運転,1
経済,潤滑油供給,1
経済,潤滑タンクドレン穴,1
経済,水分平均値,1
経済,更油塩基価,1
経済,昨日分,1
経済,推奨基準値,1
経済,推奨値,1
経済,必須,1
経済,当社推奨限界値,1
経済,当社推奨管理限界値,1
経済,塩基価酸価,1
経済,基本管理値,1
経済,固形カルシウム分,1
経済,台金,1
経済,前回油交換,1
経済,前回分,1
経済,判断基準値,1
経済,判定基準値,1
経済,代表値,1
経済,今回分,1
経済,乗振動値,1
経済,主機運転,1
経済,ボール循環穴,1
経済,ベータ値,1
経済,フラッシング後運転,1
経済,フィルタ交換,1
経済,サイコロ.個分,1
空間,範囲,9856
空間,外部,3268
空間,バックラッシ,2707
空間,箇所,2484
空間,発生箇所,2003
空間,中,1380
空間,起点,1242
空間,軸受摺動面,1238
空間,際,1150
空間,油槽内,1012
空間,軸受軌道面,988
空間,管理限界値内,944
空間,ギヤ歯面,754
空間,潤滑油中,728
空間,結果表,686
空間,採油箇所,668
空間,ヶ月後,633
空間,軌道面,543
空間,摺動面,541
空間,機器停止中,537
空間,表面,487
空間,間,427
空間,cm-付近,415
空間,潤滑箇所,411
空間,領域,405
空間,ベアリング軌道面,404
空間,金属表面,376
空間,軸受表面,346
空間,粒度分布粒度分布,314
空間,点,269
空間,不良領域,262
空間,摩擦面,248
空間,油循環中,244
空間,もと,234
空間,歯面,228
空間,停止中,227
空間,視野,223
空間,油中,203
空間,微小領域,200
空間,粒子分布,178
空間,エンジン内部,177
空間,良好領域,174
空間,処置領域,174
空間,構成,170
空間,粒度分布,164
空間,方向,154
空間,減速機内部,150
空間,下,149
空間,シリンダ内面,143
空間,滴点,135
空間,管理目安内,134
空間,粘度範囲,133
空間,濾過後,133
空間,範囲内,130
空間,燃焼ガス中,127
空間,表,124
空間,ここ,123
空間,ISOVG規格内,114
空間,配管内,113
空間,注意領域,111
空間,軸,109
空間,接触点,109
空間,主機停止中,108
空間,高圧下,107
空間,ポンプ内部,107
空間,フィルタ表面,106
空間,潤滑系統内,92
空間,年後,87
空間,転動面,84
空間,鏡面,78
空間,後,78
空間,更油後,77
空間,初期バックラッシ,77
空間,潤滑面,74
空間,管理表中,72
空間,方,69
空間,試料油中,68
空間,エンジン油中,66
空間,表面下,64
空間,上,64
空間,許容範囲内,62
空間,メタル表面,61
空間,ISOVG規格外,60
空間,分布,59
空間,管理基準値内,58
空間,濾過前,57
空間,接触点箇所,56
空間,運転再開後,54
空間,規格値内,54
空間,対象設備停止中,54
空間,クランクメタル摺動面,54
空間,運転中,53
空間,経過後,53
空間,どちら,51
空間,排油口配管内部,50
空間,摩擦表面,48
空間,採油後,48
空間,更油前,47
空間,フリクションポリマ外部,46
空間,夏期ピーク前,45
空間,使用限界,45
空間,限界,44
空間,前,44
空間,上昇角,44
空間,位置,42
空間,グリース中,42
空間,配管内部,41
空間,油槽内部,40
空間,軸受内部,38
空間,EMBEDExcel.Sheet.表,37
空間,採油位置,35
空間,ランナーボス内,35
空間,規格内,34
空間,動面,34
空間,下流側,34
空間,スラストメタル表面,34
空間,底部,33
空間,滴点滴点,32
空間,クランクピンメタル摺動面,32
空間,オーバーホールヶ月後,31
空間,エンジンオイル中,31
空間,摩耗箇所,30
空間,摩耗発生箇所,30
空間,オイル側,30
空間,うち,30
空間,通常運転中,29
空間,潤滑摺動面,29
空間,~ヶ月後,29
空間,溶出箇所,28
空間,別紙表,28
空間,EMBEDExcel.Sheet.そこ,28
空間,確認表,27
空間,相違点,27
空間,ウォームホイール歯面,26
空間,時間後,25
空間,摩耗粒子外部,25
空間,分析結果粒度分布粒度分布,25
空間,オーバーホール後,25
空間,隙間,24
空間,部位,24
空間,潤滑油系統内,24
空間,検前,24
空間,基点,24
空間,ドレン配管内,24
空間,m前後,24
空間,側,23
空間,時間経過後,22
空間,分析後,22
空間,使用範囲,22
空間,試料中,21
空間,系統内,21
空間,TS-投与前,21
空間,一定期間経過後,20
空間,シリンダ摺動面,20
空間,コーンディスク表面,20
空間,潤滑状態下,19
空間,環境,18
空間,浄油前,18
空間,油用ポンプ内部,18
空間,摩耗範囲,18
空間,引火点,18
空間,個所,18
空間,回り,17
空間,内部,17
空間,両方,17
空間,ベアリングケース間,17
空間,軸受油槽内,16
空間,石炭火力発電所,16
空間,潤滑範囲,16
空間,測定位置,16
空間,温度分布,16
空間,採油前,16
空間,分解点検後,16
空間,乗領域,16
空間,面,15
空間,ベース,15
空間,そこ,15
空間,軸受内,14
空間,系内,14
空間,投与後,14
空間,微小域,14
空間,実施後,14
空間,全て管理基準内,14
空間,仮設タンク内,14
空間,クランク室内,14
空間,cm-近傍,14
空間,集油槽内,13
空間,粘度範囲内,13
空間,管理限界,13
空間,潤滑中,13
空間,上限,13
空間,上下,13
空間,ハウジング間,13
空間,発電所内,12
空間,潤滑油槽内,12
空間,油面,12
空間,摩耗状態潤滑油中,12
空間,外輪軌道面,12
空間,圧油槽内,12
空間,前回採油後,12
空間,フラッシング前,12
空間,どちら側,12
空間,配管中,11
空間,近傍,11
空間,軸受油槽内部,11
空間,角,11
空間,芯,11
空間,良好滴点,11
空間,油圧系統内,11
空間,更油ディーゼルエンジン中,11
空間,摩耗潤滑油系統内,11
空間,投与前,11
空間,出口側,11
空間,両側,11
空間,ディーゼルエンジンオイル中,11
空間,ケース内,11
空間,エンジン内,11
空間,高速領域,10
空間,運転再開後ヶ月後,10
空間,機器運転再開後,10
空間,分布範囲,10
空間,先,10
空間,偏り,10
空間,主機運転中,10
空間,ランナー側,10
空間,モータ側,10
空間,マイナス乗領域,10
空間,ドレンバルブ配管内,10
空間,データシート,10
空間,クランクメタル表面,10
空間,飽和点,9
空間,負荷運転後,9
空間,負荷期前,9
空間,許容範囲,9
空間,考察ベアリング軌道面,9
空間,濾過機運転中,9
空間,摺動箇所,9
空間,排油配管内部,9
空間,指紋領域,9
空間,ローラ軸潤滑油内,9
空間,シビア粒子外部,9
空間,通り使用限界,8
空間,線,8
空間,管理範囲,8
空間,痕跡,8
空間,減速機内,8
空間,海水中,8
空間,油系統内部,8
空間,機器内部,8
空間,機器停止時間後,8
空間,有水試験中,8
空間,摩耗粒子表面,8
空間,年ヶ月間,8
空間,境界,8
空間,半年間,8
空間,側面,8
空間,低速領域,8
空間,レース前,8
空間,バラツキ範囲,8
空間,ドレン配管内部,8
空間,サーボシリンダ内部,8
空間,ガイドメタル表面,8
空間,軸受隙間,7
空間,燃焼室内,7
空間,潤滑状態ベアリング軌道面,7
空間,摩耗軸受摺動面,7
空間,接触範囲,7
空間,場合エンジンオイル内,7
空間,分析更油後,7
空間,入口側,7
空間,主機停止時間後,7
空間,メタル摺動面,7
空間,ボールネジ軌道面,7
空間,フィルタ上,7
空間,ピストン間,7
空間,ドレンバルブ配管内部,7
空間,オーバーホール前,7
空間,とも,7
空間,高温箇所,6
空間,錫ベース,6
空間,金属面,6
空間,運転開始ヶ月後,6
空間,規格値外,6
空間,裏面,6
空間,疲労摩耗サイクロ減速機構内,6
空間,濃度範囲,6
空間,潤滑油交換後,6
空間,測定不能滴点,6
空間,清浄機前,6
空間,混合潤滑領域,6
空間,油圧システム内部,6
空間,油交換後,6
空間,店所,6
空間,対象部位,6
空間,実施分解点検後,6
空間,停止時間後,6
空間,保持器摺動面,6
空間,上部,6
空間,メタル交換後,6
空間,ベアリング表面,6
空間,ベアリング内,6
空間,スラスト軸受表面,6
空間,シリンダ内,6
空間,コロ表面,6
空間,ギヤ歯面間,6
空間,はめあい面,6
空間,運転後,5
空間,近く,5
空間,軸受転動面,5
空間,軸受メタル表面,5
空間,負荷側,5
空間,粘度範囲外,5
空間,稼働後,5
空間,状況下,5
空間,浄油後,5
空間,抜き油中,5
空間,恒温槽内,5
空間,微少範囲,5
空間,左右,5
空間,夏季ピーク前,5
空間,圧油中,5
空間,前回濾過後,5
空間,分解点検ヶ月後,5
空間,全面,5
空間,主軸摺動面,5
空間,ランナー摺動面,5
空間,ブローライン,5
空間,サーボシリンダ摺動面,5
空間,ギャップ調整不足発電方向,5
空間,cm-前後,5
空間,高温下,4
空間,電動サーボ内,4
空間,雰囲気中,4
空間,防錆油中,4
空間,軸方向,4
空間,軸受箱内,4
空間,軸受摺道面,4
空間,軸受メタル間,4
空間,計画通り運転開始ヶ月後,4
空間,規格範囲,4
空間,融点,4
空間,組み立て後,4
空間,粒経分布,4
空間,範囲外,4
空間,管理限界内,4
空間,測定範囲外,4
空間,清浄機後,4
空間,清掃中,4
空間,混合後,4
空間,汚染物中,4
空間,汚染度範囲,4
空間,正常範囲,4
空間,機関内,4
空間,樹脂軸受摺動面,4
空間,有無油中汚染物中,4
空間,更油後ヶ月間,4
空間,更油実施後,4
空間,日後,4
空間,数量分布,4
空間,摩耗粒子発生箇所,4
空間,摩耗発生範囲,4
空間,摩擦摺動面,4
空間,採取箇所,4
空間,循環中,4
